lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
10,0.5,5,0.2,0.4,3,0.5731360943589949,0.528216102542078,0.9206173157939987
10,0.5,5,0.2,0.6,1,0.5744309753577301,0.5234281113480147,0.9120539936376924
10,0.5,5,0.2,0.6,3,0.565818013335869,0.5148367333559802,0.9133780414409767
10,0.5,5,0.2,0.8,1,0.5359120141424718,0.4876084841706945,0.863462585618892
10,0.5,5,0.2,0.8,3,0.5344943534190341,0.48416098381036665,0.8646691313443957
10,0.5,5,0.5,0.4,1,0.5548446094250512,0.5022735825622093,0.9107586048777692
10,0.5,5,0.5,0.4,3,0.5625657669397315,0.513815676345546,0.9179864156134468
10,0.5,5,0.5,0.6,1,0.5576294673837842,0.5054339942063317,0.905035393918551
10,0.5,5,0.5,0.6,3,0.5618953800393279,0.5154031122461157,0.9106353709913163
10,0.5,5,0.5,0.8,1,0.5244403771313965,0.47273442010736705,0.8583526781876021
10,0.5,5,0.5,0.8,3,0.5264574181596088,0.4750896686129978,0.8629467228383917
30,0.1,3,0.0,0.4,1,0.6009786661910974,0.5928632155263335,0.9437537614994411
30,0.1,3,0.0,0.4,3,0.6009786661910974,0.5928632155263335,0.9437537614994411
30,0.1,3,0.0,0.6,1,0.6128494054277994,0.6099122313177355,0.9387584902415957
30,0.1,3,0.0,0.6,3,0.6128494054277994,0.6099122313177355,0.9387584902415957
30,0.1,3,0.0,0.8,1,0.5926351976167751,0.5954925647056696,0.8956954116871578
30,0.1,3,0.0,0.8,3,0.5926351976167751,0.5954925647056696,0.8956954116871578
30,0.1,3,0.2,0.4,1,0.6167696405622153,0.6152666067632426,0.9440346201243802
30,0.1,3,0.2,0.4,3,0.6111270441397302,0.6074554550578697,0.9450692115897171
30,0.1,3,0.2,0.6,1,0.6261218202296062,0.6265129327075761,0.9385034247556816
30,0.1,3,0.2,0.6,3,0.6226670954242214,0.6288052488623938,0.9392256326483822
30,0.1,3,0.2,0.8,1,0.6000730813440628,0.5969353382597412,0.8955349210443355
30,0.1,3,0.2,0.8,3,0.6063287611853165,0.609294652072049,0.8962112744676582
30,0.1,3,0.5,0.4,1,0.5742826909249038,0.5580126107687826,0.9368526638580804
30,0.1,3,0.5,0.4,3,0.5963104533147585,0.5845139888498382,0.9425758748172987
30,0.1,3,0.5,0.6,1,0.58127811605851,0.5766832853429167,0.93253947783223
30,0.1,3,0.5,0.6,3,0.6161508363500845,0.6200143539543967,0.9371822428567335
30,0.1,3,0.5,0.8,1,0.5484376392264503,0.5450988443006026,0.8907230676640013
30,0.1,3,0.5,0.8,3,0.5813462751811199,0.5816428820153667,0.8945748430917376
30,0.1,5,0.0,0.4,1,0.5971340259391174,0.5919641593129159,0.9286819705958215
30,0.1,5,0.0,0.4,3,0.5971340259391174,0.5919641593129159,0.9286819705958215
30,0.1,5,0.0,0.6,1,0.6086018355905826,0.6083307498446199,0.9228899779325366
30,0.1,5,0.0,0.6,3,0.6086018355905826,0.6083307498446199,0.9228899779325366
30,0.1,5,0.0,0.8,1,0.5860428627982145,0.5926865601095354,0.874163872409939
30,0.1,5,0.0,0.8,3,0.5860428627982145,0.5926865601095354,0.874163872409939
30,0.1,5,0.2,0.4,1,0.6123632691768733,0.6137309364254959,0.9287622159172327
30,0.1,5,0.2,0.4,3,0.6071537685383689,0.6063129043191229,0.9306967013441091
30,0.1,5,0.2,0.6,1,0.621531312964833,0.6246753747844489,0.922368383343364
30,0.1,5,0.2,0.6,3,0.6181728377375516,0.6268552683094665,0.9237296879030178
30,0.1,5,0.2,0.8,1,0.5932173102179717,0.5939141575912876,0.8738027684635887
30,0.1,5,0.2,0.8,3,0.5994866418612442,0.6061253702402313,0.8748860803026395
30,0.1,5,0.5,0.4,1,0.5699060177925389,0.5569059955588453,0.9189894821310864
30,0.1,5,0.5,0.4,3,0.5922612216704567,0.5833455070231123,0.9269968188461869
30,0.1,5,0.5,0.6,1,0.576539806249202,0.5750293257751234,0.9141117129510217
30,0.1,5,0.5,0.6,3,0.6115136403015153,0.6180676810509687,0.920723354254435
30,0.1,5,0.5,0.8,1,0.5419891772440055,0.5422506775648046,0.867053563752042
30,0.1,5,0.5,0.8,3,0.5747084101470211,0.5787661931428049,0.8724901842776488
30,0.3,3,0.0,0.4,1,0.593251791730869,0.5735166010886151,0.9427449631731293
30,0.3,3,0.0,0.4,3,0.593251791730869,0.5735166010886151,0.9427449631731293
30,0.3,3,0.0,0.6,1,0.6088288682924641,0.5980022967852359,0.9381767116613647
30,0.3,3,0.0,0.6,3,0.6088288682924641,0.5980022967852359,0.9381767116613647
30,0.3,3,0.0,0.8,1,0.5805273272082648,0.5695838251544054,0.8945949044220904
30,0.3,3,0.0,0.8,3,0.5805273272082648,0.5695838251544054,0.8945949044220904
30,0.3,3,0.2,0.4,1,0.6061160188576475,0.5926213944187583,0.9430544808414295
30,0.3,3,0.2,0.4,3,0.6091313190939275,0.5955740344131388,0.9443212105579916
30,0.3,3,0.2,0.6,1,0.6213109919670355,0.6106718204870243,0.9378213395236867
30,0.3,3,0.2,0.6,3,0.619432509323095,0.6155639883731017,0.9385951336944373
30,0.3,3,0.2,0.8,1,0.5867539732538113,0.569054892299156,0.8944774023443097
30,0.3,3,0.2,0.8,3,0.5868252554328821,0.5704135876060872,0.8953085146017826
30,0.3,3,0.5,0.4,1,0.5681658459422603,0.5440728904284423,0.9353222709425959
30,0.3,3,0.5,0.4,3,0.5945072585975553,0.5712957222566646,0.9415842719170034
30,0.3,3,0.5,0.6,1,0.5762380824059813,0.5637350686554495,0.9315879975926403
30,0.3,3,0.5,0.6,3,0.6112415408398503,0.6062929211626439,0.936159115008741
30,0.3,3,0.5,0.8,1,0.5484986863281297,0.5285451030149235,0.8892012724615252
30,0.3,3,0.5,0.8,3,0.5663546022204933,0.5486372226520728,0.8932507952884533
30,0.3,5,0.0,0.4,1,0.5894368052880794,0.572737858575483,0.9272604820451094
30,0.3,5,0.0,0.4,3,0.5894368052880794,0.572737858575483,0.9272604820451094
30,0.3,5,0.0,0.6,1,0.6044174765013893,0.5965616258449392,0.9220617315793999
30,0.3,5,0.0,0.6,3,0.6044174765013893,0.5965616258449392,0.9220617315793999
30,0.3,5,0.0,0.8,1,0.5740687963698988,0.5672929646738633,0.8729143381193936
30,0.3,5,0.0,0.8,3,0.5740687963698988,0.5672929646738633,0.8729143381193936
30,0.3,5,0.2,0.4,1,0.6018559722062615,0.5914074353963596,0.9275356088613762
30,0.3,5,0.2,0.4,3,0.6052445826429205,0.5947951991979004,0.9295446078009916
30,0.3,5,0.2,0.6,1,0.6168202841985511,0.6091374477385024,0.9214169031037744
30,0.3,5,0.2,0.6,3,0.6149861857340351,0.6140205898018317,0.9229071733585533
30,0.3,5,0.2,0.8,1,0.5799584938694509,0.5666641231858623,0.8725417705556988
30,0.3,5,0.2,0.8,3,0.5802819396344003,0.5681293091221857,0.8739145387326971
30,0.3,5,0.5,0.4,1,0.5635732074685081,0.5430745696989819,0.9167913335052876
30,0.3,5,0.5,0.4,3,0.5903584753571408,0.5703859910273109,0.9256269165735248
30,0.3,5,0.5,0.6,1,0.5715170986152187,0.5622135192829361,0.9128908377038375
30,0.3,5,0.5,0.6,3,0.6065327209001885,0.6047493670284213,0.9193190611297395
30,0.3,5,0.5,0.8,1,0.5418775180003125,0.5260761950537045,0.8653168257243573
30,0.3,5,0.5,0.8,3,0.5599604055764302,0.5464450837043687,0.8709454618404837
30,0.5,3,0.0,0.4,1,0.5656292084005381,0.5108442078637013,0.9340383458000172
30,0.5,3,0.0,0.4,3,0.5656292084005381,0.5108442078637013,0.9340383458000172
30,0.5,3,0.0,0.6,1,0.5719520676972302,0.5203255152219985,0.9290144154988107
30,0.5,3,0.0,0.6,3,0.5719520676972302,0.5203255152219985,0.9290144154988107
30,0.5,3,0.0,0.8,1,0.5375169591184351,0.48613314659677154,0.8861748774825896
30,0.5,3,0.0,0.8,3,0.5375169591184351,0.48613314659677154,0.8861748774825896
30,0.5,3,0.2,0.4,1,0.5789090299950267,0.5268778078718716,0.9348895193878428
30,0.5,3,0.2,0.4,3,0.5753233472548984,0.5281785455052019,0.9359040495228269
30,0.5,3,0.2,0.6,1,0.5832539823993298,0.5356201306656984,0.9289341701773994
30,0.5,3,0.2,0.6,3,0.5752514706137797,0.5294301631140382,0.9302008998939615
30,0.5,3,0.2,0.8,1,0.5454022835810903,0.49715529617141135,0.8860373140744562
30,0.5,3,0.2,0.8,3,0.5456959856746127,0.4990149012255143,0.8869859284097097
30,0.5,3,0.5,0.4,1,0.5507909899231764,0.4997799629395774,0.9264494311179893
30,0.5,3,0.5,0.4,3,0.5592864347311769,0.5072772885476102,0.9328547273092024
30,0.5,3,0.5,0.6,1,0.5525885128389176,0.5019142742554902,0.9223024675436334
30,0.5,3,0.5,0.6,3,0.5669082733922319,0.5220101446663693,0.9270455392199008
30,0.5,3,0.5,0.8,1,0.5264726029641578,0.47680663248132793,0.8802510532198435
30,0.5,3,0.5,0.8,3,0.5290671235958339,0.47925097079004,0.8847476571232052
30,0.5,5,0.0,0.4,1,0.561587754938867,0.5112014177281322,0.915409967615281
30,0.5,5,0.0,0.4,3,0.561587754938867,0.5112014177281322,0.915409967615281
30,0.5,5,0.0,0.6,1,0.5675337839340621,0.5203064470880364,0.9097956610208351
30,0.5,5,0.0,0.6,3,0.5675337839340621,0.5203064470880364,0.9097956610208351
30,0.5,5,0.0,0.8,1,0.5313545490233825,0.4855283286683487,0.8622388444673716
30,0.5,5,0.0,0.8,3,0.5313545490233825,0.4855283286683487,0.8622388444673716
30,0.5,5,0.2,0.4,1,0.5745788587157797,0.5272782588692742,0.9163643137592067
30,0.5,5,0.2,0.4,3,0.5713066628255878,0.5285125890694081,0.9181325767345886
30,0.5,5,0.2,0.6,1,0.5787839997400077,0.5357802273253081,0.9096810248473906
30,0.5,5,0.2,0.6,3,0.5708287802850237,0.5293158904816369,0.911612644369931
30,0.5,5,0.2,0.8,1,0.5390795595962267,0.49648565435521264,0.861892070042702
