lost_track_buffer,track_activation_threshold,minimum_consecutive_frames,minimum_iou_threshold,high_conf_det_threshold,HOTA,IDF1,MOTA
90,0.2,3,0.05,0.6,0.5973000416892514,0.5852154218224161,0.9420456825151177
90,0.2,3,0.05,0.7,0.6125102542916934,0.6053404935167845,0.9442295016192359
90,0.2,3,0.05,0.9,0.6068582259375577,0.6133154779379332,0.9314103115238014
90,0.2,3,0.1,0.5,0.5995686871850413,0.582759809492192,0.938130857191987
90,0.2,3,0.1,0.6,0.6010549585004691,0.5891478381592349,0.9425300203479208
90,0.2,3,0.1,0.7,0.6171535051147824,0.6097615212464186,0.9452211045195311
90,0.2,3,0.1,0.9,0.608614676313865,0.6111844938565636,0.9318144040351933
90,0.2,3,0.3,0.5,0.5967477048866143,0.5616040374507181,0.9428939901986072
90,0.2,3,0.3,0.6,0.5996197522331728,0.5697227877123205,0.944662253173989
90,0.2,3,0.3,0.7,0.6169985152599003,0.5948039946383382,0.9468317427564268
90,0.2,3,0.3,0.9,0.6082424040668948,0.5956293174610071,0.9312842117330123
90,0.5,1,0.05,0.5,0.5991696291023499,0.5820615174531764,0.9386438540681512
90,0.5,1,0.05,0.6,0.5978031687101623,0.5852784906667954,0.9432493623362852
90,0.5,1,0.05,0.7,0.6131128031492876,0.6054852801303117,0.9456194652222509
