lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
60,0.1,5,0.2,0.6,3,0.6232179523352407,0.6300556531276168,0.9252228240621329
60,0.1,5,0.2,0.8,1,0.6007808169248721,0.6089707928737234,0.875482188404551
60,0.1,5,0.2,0.8,3,0.5989526130939388,0.6037154014099206,0.87621299401026
60,0.1,5,0.5,0.4,1,0.5701686785067496,0.5592819930576499,0.9226950964376809
60,0.1,5,0.5,0.4,3,0.5923316253618212,0.5876303553685626,0.9291777720459691
60,0.1,5,0.5,0.6,1,0.5841951111757804,0.5839378307644979,0.918321726420772
60,0.1,5,0.5,0.6,3,0.6104976340494706,0.6178489566720323,0.9226693032986559
60,0.1,5,0.5,0.8,1,0.5681621127048363,0.5717593193574152,0.8706359441721835
60,0.1,5,0.5,0.8,3,0.5782676922928668,0.5812798416476935,0.8740291749061416
60,0.3,3,0.0,0.4,1,0.591872099021678,0.5661884773013411,0.9447912188691141
60,0.3,3,0.0,0.4,3,0.591872099021678,0.5661884773013411,0.9447912188691141
60,0.3,3,0.0,0.6,1,0.6087779641283331,0.5937103552901019,0.9389361763104348
60,0.3,3,0.0,0.6,3,0.6087779641283331,0.5937103552901019,0.9389361763104348
60,0.3,3,0.0,0.8,1,0.5807865697695964,0.5711181860233151,0.8959304158427192
60,0.3,3,0.0,0.8,3,0.5807865697695964,0.5711181860233151,0.8959304158427192
60,0.3,3,0.2,0.4,1,0.6100853452454786,0.5961163743868844,0.9449861003639699
60,0.3,3,0.2,0.4,3,0.6092734883159782,0.5955927659686308,0.9457627604390565
60,0.3,3,0.2,0.6,1,0.6184856951057546,0.6043925509815539,0.9390565442925515
60,0.3,3,0.2,0.6,3,0.6202062935734681,0.6129982363315697,0.9397701544722438
60,0.3,3,0.2,0.8,1,0.6010845975034315,0.5872801775910372,0.8959103545123663
60,0.3,3,0.2,0.8,3,0.5913401559482341,0.5762801756220449,0.8963259106411028
60,0.3,3,0.5,0.4,1,0.5755001274318248,0.5547334355006565,0.9385722064597484
60,0.3,3,0.5,0.4,3,0.5929640774463275,0.5772737965304777,0.943521623248216
60,0.3,3,0.5,0.6,1,0.5798575762726619,0.5656778319741702,0.9342188977731923
60,0.3,3,0.5,0.6,3,0.6073844806248442,0.6009265659700264,0.937551944516092
60,0.3,3,0.5,0.8,1,0.5680233211900021,0.5539308887882903,0.8921617516407302
60,0.3,3,0.5,0.8,3,0.5701883586782579,0.552653637180469,0.8945547817613848
60,0.3,5,0.0,0.4,1,0.5882669294370148,0.5653215333841376,0.9302209612243143
60,0.3,5,0.0,0.4,3,0.5882669294370148,0.5653215333841376,0.9302209612243143
60,0.3,5,0.0,0.6,1,0.6045848782127964,0.5924712953115799,0.923253947783223
60,0.3,5,0.0,0.6,3,0.6045848782127964,0.5924712953115799,0.923253947783223
