lost_track_buffer,track_activation_threshold,minimum_consecutive_frames,minimum_iou_threshold,HOTA,IDF1,MOTA
30,0.75,5,0.1,0.5349246361586074,0.4677770279704007,0.9217149571547302
30,0.75,5,0.3,0.5350621767646175,0.46660285014694336,0.9225088126558335
30,0.75,5,0.5,0.47304342036183505,0.3889029684070433,0.8996474937666581
30,0.75,5,0.7,0.2232431386918529,0.15878366300478547,0.6393660619608518
30,0.9,2,0.05,0.5568479724979776,0.5002460029987547,0.9223454561086751
30,0.9,2,0.1,0.5581668767517688,0.5013805979961606,0.9225546671252114
30,0.9,2,0.3,0.5583660935523195,0.5012281913544128,0.9199524259880205
30,0.9,2,0.5,0.48599732529467343,0.4051547619047619,0.898354970911071
30,0.9,2,0.7,0.22709376710318724,0.15239880997837357,0.7117502077780644
30,0.9,3,0.05,0.5557594157277903,0.5004163136414785,0.9182873355687388
30,0.9,3,0.1,0.5570730853601362,0.5015705104268713,0.9184535580202333
30,0.9,3,0.3,0.5572391409657862,0.5014642752131726,0.9155188719800533
30,0.9,3,0.5,0.48447528596313943,0.40596715017447543,0.8899120167368814
30,0.9,3,0.7,0.22375725813193945,0.15523264357374728,0.6692230533344797
30,0.9,5,0.05,0.5535751566661026,0.5007658858844732,0.9100851173587826
30,0.9,5,0.1,0.5548756646716198,0.5019595497154828,0.910171094488866
