lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
30,0.1,3,0.0,0.6,1,0.8475958376647021,0.7991339431024607,0.9757735995263315
30,0.1,3,0.0,0.6,3,0.8475958376647021,0.7991339431024607,0.9757735995263315
30,0.1,3,0.0,0.8,1,0.8475958376647021,0.7991339431024607,0.9757735995263315
30,0.1,3,0.0,0.8,3,0.8475958376647021,0.7991339431024607,0.9757735995263315
30,0.1,3,0.2,0.4,1,0.853057550749127,0.8060164430695935,0.9761828753536825
30,0.1,3,0.2,0.4,3,0.8495441539635433,0.8014562507883315,0.9761433120237053
30,0.1,3,0.2,0.6,1,0.853057550749127,0.8060164430695935,0.9761828753536825
30,0.1,3,0.2,0.6,3,0.8495441539635433,0.8014562507883315,0.9761433120237053
30,0.1,3,0.2,0.8,1,0.853057550749127,0.8060164430695935,0.9761828753536825
30,0.1,3,0.2,0.8,3,0.8495441539635433,0.8014562507883315,0.9761433120237053
30,0.1,3,0.5,0.4,1,0.8477914698285284,0.8010875508798253,0.97548437794167
30,0.1,3,0.5,0.4,3,0.8489352622167813,0.8013613434717016,0.9755334910409521
30,0.1,3,0.5,0.6,1,0.8477914698285284,0.8010875508798253,0.97548437794167
30,0.1,3,0.5,0.6,3,0.8489352622167813,0.8013613434717016,0.9755334910409521
30,0.1,3,0.5,0.8,1,0.8477914698285284,0.8010875508798253,0.97548437794167
30,0.1,3,0.5,0.8,3,0.8489352622167813,0.8013613434717016,0.9755334910409521
30,0.1,5,0.0,0.4,1,0.8453269032201886,0.7999975095501832,0.9690082701002181
30,0.1,5,0.0,0.4,3,0.8453269032201886,0.7999975095501832,0.9690082701002181
30,0.1,5,0.0,0.6,1,0.8453269032201886,0.7999975095501832,0.9690082701002181
30,0.1,5,0.0,0.6,3,0.8453269032201886,0.7999975095501832,0.9690082701002181
30,0.1,5,0.0,0.8,1,0.8453269032201886,0.7999975095501832,0.9690082701002181
30,0.1,5,0.0,0.8,3,0.8453269032201886,0.7999975095501832,0.9690082701002181
30,0.1,5,0.2,0.4,1,0.8508094736942471,0.8068465881187653,0.9695362359175009
30,0.1,5,0.2,0.4,3,0.8472703754985927,0.8022401841504966,0.9695157721261334
30,0.1,5,0.2,0.6,1,0.8508094736942471,0.8068465881187653,0.9695362359175009
30,0.1,5,0.2,0.6,3,0.8472703754985927,0.8022401841504966,0.9695157721261334
30,0.1,5,0.2,0.8,1,0.8508094736942471,0.8068465881187653,0.9695362359175009
30,0.1,5,0.2,0.8,3,0.8472703754985927,0.8022401841504966,0.9695157721261334
30,0.1,5,0.5,0.4,1,0.845511193530508,0.8017873650066147,0.9689796207923035
30,0.1,5,0.5,0.4,3,0.8466435221253144,0.8020620368390865,0.9690314623971013
30,0.1,5,0.5,0.6,1,0.845511193530508,0.8017873650066147,0.9689796207923035
30,0.1,5,0.5,0.6,3,0.8466435221253144,0.8020620368390865,0.9690314623971013
30,0.1,5,0.5,0.8,1,0.845511193530508,0.8017873650066147,0.9689796207923035
30,0.1,5,0.5,0.8,3,0.8466435221253144,0.8020620368390865,0.9690314623971013
30,0.3,3,0.0,0.4,1,0.8068632445438845,0.7520065943139358,0.9551720186302357
30,0.3,3,0.0,0.4,3,0.8068632445438845,0.7520065943139358,0.9551720186302357
30,0.3,3,0.0,0.6,1,0.8068632445438845,0.7520065943139358,0.9551720186302357
30,0.3,3,0.0,0.6,3,0.8068632445438845,0.7520065943139358,0.9551720186302357
30,0.3,3,0.0,0.8,1,0.8068632445438845,0.7520065943139358,0.9551720186302357
30,0.3,3,0.0,0.8,3,0.8068632445438845,0.7520065943139358,0.9551720186302357
30,0.3,3,0.2,0.4,1,0.8125190007446182,0.759319036961493,0.9554912537755695
30,0.3,3,0.2,0.4,3,0.809133384389959,0.7554435969434278,0.955687706172698
30,0.3,3,0.2,0.6,1,0.8125190007446182,0.759319036961493,0.9554912537755695
30,0.3,3,0.2,0.6,3,0.809133384389959,0.7554435969434278,0.955687706172698
30,0.3,3,0.2,0.8,1,0.8125190007446182,0.759319036961493,0.9554912537755695
30,0.3,3,0.2,0.8,3,0.809133384389959,0.7554435969434278,0.955687706172698
30,0.3,3,0.5,0.4,1,0.8080166627271153,0.7550295347254029,0.9557613758216212
30,0.3,3,0.5,0.4,3,0.8113756075848585,0.7581747107142385,0.9562211290010123
