lost_track_buffer,track_activation_threshold,minimum_consecutive_frames,minimum_iou_threshold,HOTA,IDF1,MOTA
30,0.75,2,0.3,0.8412587970073805,0.7872924648345829,0.9668636647648983
30,0.75,2,0.5,0.7811684809266255,0.7190334863338724,0.9333330604827818
30,0.75,2,0.7,0.5588248756316891,0.4858805891172061,0.8185748469990533
30,0.75,3,0.05,0.8587009743888724,0.8087285397729655,0.981491182834426
30,0.75,3,0.1,0.8571272072863555,0.8076301753023273,0.9782865531062671
30,0.75,3,0.3,0.8393531428773185,0.7895257671291624,0.9622020130913694
30,0.75,3,0.5,0.7800912977159379,0.7249173810042998,0.9279974679468814
30,0.75,3,0.7,0.5564406954595809,0.4940855779814314,0.8089568650563027
30,0.75,5,0.05,0.8545150004229818,0.80846776699485,0.9731910690557461
30,0.75,5,0.1,0.8529212517025471,0.8074568960448875,0.9698022652052791
30,0.75,5,0.3,0.8352242173906442,0.7900449660487497,0.9526590650503
30,0.75,5,0.5,0.7757588484178491,0.7260796603401998,0.9161243761954265
30,0.75,5,0.7,0.5508708423765938,0.49708756463842774,0.784832783539472
30,0.9,2,0.05,0.8606616449407251,0.8080179926365094,0.9856112261630937
30,0.9,2,0.1,0.8589977454399332,0.8065662697320606,0.9824516167759433
30,0.9,2,0.3,0.8412587970073805,0.7872924648345829,0.9668636647648983
30,0.9,2,0.5,0.7811684809266255,0.7190334863338724,0.9333330604827818
30,0.9,2,0.7,0.5588248756316891,0.4858805891172061,0.8185748469990533
30,0.9,3,0.05,0.8587009743888724,0.8087285397729655,0.981491182834426
30,0.9,3,0.1,0.8571272072863555,0.8076301753023273,0.9782865531062671
30,0.9,3,0.3,0.8393531428773185,0.7895257671291624,0.9622020130913694
30,0.9,3,0.5,0.7800912977159379,0.7249173810042998,0.9279974679468814
30,0.9,3,0.7,0.5564406954595809,0.4940855779814314,0.8089568650563027
30,0.9,5,0.05,0.8545150004229818,0.80846776699485,0.9731910690557461
30,0.9,5,0.1,0.8529212517025471,0.8074568960448875,0.9698022652052791
30,0.9,5,0.3,0.8352242173906442,0.7900449660487497,0.9526590650503
30,0.9,5,0.5,0.7757588484178491,0.7260796603401998,0.9161243761954265
30,0.9,5,0.7,0.5508708423765938,0.49708756463842774,0.784832783539472
60,0.25,2,0.05,0.8604143572911576,0.8078057554696566,0.9855648415693272
60,0.25,2,0.1,0.8587559044077183,0.8063551106825567,0.9824366099956071
60,0.25,2,0.3,0.8411813119800303,0.7872712221667588,0.9668704860286875
60,0.25,2,0.5,0.7807200704784347,0.7184693621199175,0.933247112559038
60,0.25,2,0.7,0.558020623335207,0.484989891849031,0.8184125009208706
60,0.25,3,0.05,0.8584675553011302,0.8085281044493412,0.9814679905375429
60,0.25,3,0.1,0.8568987094071685,0.8074257698452046,0.9782892816117827
60,0.25,3,0.3,0.8392928909327877,0.7895280677125368,0.9622115628606743
60,0.25,3,0.5,0.780025756894779,0.7248425964216002,0.9279824611665453
